stage	event	scene	document	buffer	a	b	c
State Mutation Complete	664	0	60	60	0	0	64
Atlas Publication Begin	665	66	60	60	133	0	0
Atlas Publication Complete	665	66	60	60	0	0	0
Event Dispatch Begin	665	0	60	60	1	64	0
Frame Build Begin	665	66	60	60	1148190720	1141309440	0
Frame Build Complete	665	66	60	60	139	133	0
Glyph Atlas Summary	665	66	60	60	145	0	75264
Layout Cache Summary	665	66	60	60	6	0	4640
Native Actual Presentation Latency	665	0	0	0	41452917	0	0
Native Display Link Target Latency	665	0	0	0	8120292	0	0
Native Event Handler Latency	665	0	0	0	153333	0	0
Native Frame Queue Latency	665	0	0	0	325708	0	0
Native GPU Terminal Observed Latency	665	0	0	0	8189542	0	0
Native Presentation Callback Lag	665	0	0	0	298792	0	0
Native Presented Handler Latency	665	0	0	0	41751792	0	0
Native Submission Latency	665	0	0	0	201000	0	0
Native Target Presentation Latency	665	0	0	0	41453542	0	0
Native Terminal Record Latency	665	0	0	0	16560125	0	0
State Mutation Complete	665	0	60	60	1	0	65
Text Summary	665	66	60	60	2	0	0
Visible Layout Begin	665	66	60	60	0	0	0
Visible Layout Complete	665	66	60	60	6	0	0
Event Dispatch Begin	666	0	60	60	8	65	0
State Mutation Complete	666	0	60	60	0	0	65
Event Dispatch Begin	667	0	60	60	1	65	0
State Mutation Complete	667	0	60	60	0	0	65
Event Dispatch Begin	668	0	60	60	8	65	0
State Mutation Complete	668	0	60	60	0	0	65
Event Dispatch Begin	669	0	60	60	1	65	0
State Mutation Complete	669	0	60	60	0	0	65
Event Dispatch Begin	670	0	60	60	8	65	0
State Mutation Complete	670	0	60	60	0	0	65
Event Dispatch Begin	671	0	60	60	1	65	0
State Mutation Complete	671	0	60	60	0	0	65
Event Dispatch Begin	672	0	60	60	8	65	0
State Mutation Complete	672	0	60	60	0	0	65
Atlas Publication Begin	673	67	60	60	133	0	0
Atlas Publication Complete	673	67	60	60	0	0	0
Event Dispatch Begin	673	0	60	60	1	65	0
Frame Build Begin	673	67	60	60	1148190720	1141309440	0
Frame Build Complete	673	67	60	60	139	133	0
Glyph Atlas Summary	673	67	60	60	145	0	75264
Layout Cache Summary	673	67	60	60	6	0	4640
State Mutation Complete	673	0	60	60	1	0	66
Text Summary	673	67	60	60	2	0	0
Visible Layout Begin	673	67	60	60	0	0	0
Visible Layout Complete	673	67	60	60	6	0	0
Event Dispatch Begin	674	0	60	60	8	66	0
State Mutation Complete	674	0	60	60	0	0	66
Event Dispatch Begin	675	0	60	60	1	66	0
State Mutation Complete	675	0	60	60	0	0	66
Event Dispatch Begin	676	0	60	60	8	66	0
State Mutation Complete	676	0	60	60	0	0	66
Event Dispatch Begin	677	0	60	60	1	66	0
State Mutation Complete	677	0	60	60	0	0	66
Event Dispatch Begin	678	0	60	60	8	66	0
State Mutation Complete	678	0	60	60	0	0	66
Event Dispatch Begin	679	0	60	60	1	66	0
State Mutation Complete	679	0	60	60	0	0	66
Event Dispatch Begin	680	0	60	60	8	66	0
State Mutation Complete	680	0	60	60	0	0	66
Atlas Publication Begin	681	68	60	60	133	0	0
Atlas Publication Complete	681	68	60	60	0	0	0
Event Dispatch Begin	681	0	60	60	1	66	0
Frame Build Begin	681	68	60	60	1148190720	1141309440	0
Frame Build Complete	681	68	60	60	139	133	0
Glyph Atlas Summary	681	68	60	60	145	0	75264
Layout Cache Summary	681	68	60	60	6	0	4640
Native Actual Presentation Latency	681	0	0	0	43628542	0	0
Native Display Link Target Latency	681	0	0	0	10296042	0	0
Native Event Handler Latency	681	0	0	0	100708	0	0
Native Frame Queue Latency	681	0	0	0	1962541	0	0
Native GPU Terminal Observed Latency	681	0	0	0	10360458	0	0
Native Presentation Callback Lag	681	0	0	0	220750	0	0
Native Presented Handler Latency	681	0	0	0	43849333	0	0
Native Submission Latency	681	0	0	0	166709	0	0
Native Target Presentation Latency	681	0	0	0	43629292	0	0
Native Terminal Record Latency	681	0	0	0	10361625	0	0
State Mutation Complete	681	0	60	60	1	0	67
Text Summary	681	68	60	60	2	0	0
Visible Layout Begin	681	68	60	60	0	0	0
Visible Layout Complete	681	68	60	60	6	0	0
Event Dispatch Begin	682	0	60	60	8	67	0
State Mutation Complete	682	0	60	60	0	0	67
Event Dispatch Begin	683	0	60	60	1	67	0
State Mutation Complete	683	0	60	60	0	0	67
Event Dispatch Begin	684	0	60	60	8	67	0
State Mutation Complete	684	0	60	60	0	0	67
Event Dispatch Begin	685	0	60	60	1	67	0
State Mutation Complete	685	0	60	60	0	0	67
Event Dispatch Begin	686	0	60	60	8	67	0
State Mutation Complete	686	0	60	60	0	0	67
Event Dispatch Begin	687	0	60	60	1	67	0
State Mutation Complete	687	0	60	60	0	0	67
Event Dispatch Begin	688	0	60	60	8	67	0
State Mutation Complete	688	0	60	60	0	0	67
Atlas Publication Begin	689	69	60	60	133	0	0
Atlas Publication Complete	689	69	60	60	0	0	0
Event Dispatch Begin	689	0	60	60	1	67	0
Frame Build Begin	689	69	60	60	1148190720	1141309440	0
Frame Build Complete	689	69	60	60	139	133	0
Glyph Atlas Summary	689	69	60	60	145	0	75264
Layout Cache Summary	689	69	60	60	6	0	4640
State Mutation Complete	689	0	60	60	1	0	68
Text Summary	689	69	60	60	2	0	0
Visible Layout Begin	689	69	60	60	0	0	0
Visible Layout Complete	689	69	60	60	6	0	0
Event Dispatch Begin	690	0	60	60	8	68	0
State Mutation Complete	690	0	60	60	0	0	68
Event Dispatch Begin	691	0	60	60	1	68	0
State Mutation Complete	691	0	60	60	0	0	68
Event Dispatch Begin	692	0	60	60	8	68	0
State Mutation Complete	692	0	60	60	0	0	68
Event Dispatch Begin	693	0	60	60	1	68	0
State Mutation Complete	693	0	60	60	0	0	68
Event Dispatch Begin	694	0	60	60	8	68	0
State Mutation Complete	694	0	60	60	0	0	68
Event Dispatch Begin	695	0	60	60	1	68	0
State Mutation Complete	695	0	60	60	0	0	68
Event Dispatch Begin	696	0	60	60	8	68	0
State Mutation Complete	696	0	60	60	0	0	68
Atlas Publication Begin	697	70	60	60	133	0	0
Atlas Publication Complete	697	70	60	60	0	0	0
Event Dispatch Begin	697	0	60	60	1	68	0
Frame Build Begin	697	70	60	60	1148190720	1141309440	0
Frame Build Complete	697	70	60	60	139	133	0
Glyph Atlas Summary	697	70	60	60	145	0	75264
Layout Cache Summary	697	70	60	60	6	0	4640
Native Actual Presentation Latency	697	0	0	0	43665167	0	0
Native Display Link Target Latency	697	0	0	0	10332667	0	0
Native Event Handler Latency	697	0	0	0	85750	0	0
Native Frame Queue Latency	697	0	0	0	1992583	0	0
Native GPU Terminal Observed Latency	697	0	0	0	10464083	0	0
Native Presentation Callback Lag	697	0	0	0	215667	0	0
Native Presented Handler Latency	697	0	0	0	43881333	0	0
Native Submission Latency	697	0	0	0	125084	0	0
Native Target Presentation Latency	697	0	0	0	43665917	0	0
Native Terminal Record Latency	697	0	0	0	10465833	0	0
State Mutation Complete	697	0	60	60	1	0	69
Text Summary	697	70	60	60	2	0	0
Visible Layout Begin	697	70	60	60	0	0	0
Visible Layout Complete	697	70	60	60	6	0	0
Event Dispatch Begin	698	0	60	60	8	69	0
State Mutation Complete	698	0	60	60	0	0	69
Event Dispatch Begin	699	0	60	60	1	69	0
State Mutation Complete	699	0	60	60	0	0	69
Event Dispatch Begin	700	0	60	60	8	69	0
State Mutation Complete	700	0	60	60	0	0	69
Event Dispatch Begin	701	0	60	60	1	69	0
State Mutation Complete	701	0	60	60	0	0	69
Event Dispatch Begin	702	0	60	60	8	69	0
State Mutation Complete	702	0	60	60	0	0	69
Event Dispatch Begin	703	0	60	60	1	69	0
State Mutation Complete	703	0	60	60	0	0	69
Event Dispatch Begin	704	0	60	60	8	69	0
State Mutation Complete	704	0	60	60	0	0	69
Atlas Publication Begin	705	71	60	60	133	0	0
Atlas Publication Complete	705	71	60	60	0	0	0
Event Dispatch Begin	705	0	60	60	1	69	0
Frame Build Begin	705	71	60	60	1148190720	1141309440	0
Frame Build Complete	705	71	60	60	139	133	0
Glyph Atlas Summary	705	71	60	60	145	0	75264
Layout Cache Summary	705	71	60	60	6	0	4640
State Mutation Complete	705	0	60	60	1	0	70
Text Summary	705	71	60	60	2	0	0
Visible Layout Begin	705	71	60	60	0	0	0
Visible Layout Complete	705	71	60	60	6	0	0
Event Dispatch Begin	706	0	60	60	8	70	0
State Mutation Complete	706	0	60	60	0	0	70
Event Dispatch Begin	707	0	60	60	1	70	0
State Mutation Complete	707	0	60	60	0	0	70
Event Dispatch Begin	708	0	60	60	8	70	0
State Mutation Complete	708	0	60	60	0	0	70
Event Dispatch Begin	709	0	60	60	1	70	0
State Mutation Complete	709	0	60	60	0	0	70
Event Dispatch Begin	710	0	60	60	8	70	0
State Mutation Complete	710	0	60	60	0	0	70
Event Dispatch Begin	711	0	60	60	1	70	0
State Mutation Complete	711	0	60	60	0	0	70
Event Dispatch Begin	712	0	60	60	8	70	0
State Mutation Complete	712	0	60	60	0	0	70
Atlas Publication Begin	713	72	60	60	133	0	0
Atlas Publication Complete	713	72	60	60	0	0	0
Event Dispatch Begin	713	0	60	60	1	70	0
Frame Build Begin	713	72	60	60	1148190720	1141309440	0
Frame Build Complete	713	72	60	60	139	133	0
Glyph Atlas Summary	713	72	60	60	145	0	75264
Layout Cache Summary	713	72	60	60	6	0	4640
Native Actual Presentation Latency	713	0	0	0	43698792	0	0
Native Display Link Target Latency	713	0	0	0	10366375	0	0
Native Event Handler Latency	713	0	0	0	94250	0	0
Native Frame Queue Latency	713	0	0	0	2011875	0	0
Native GPU Terminal Observed Latency	713	0	0	0	10439375	0	0
Native Presentation Callback Lag	713	0	0	0	198750	0	0
Native Presented Handler Latency	713	0	0	0	43897625	0	0
Native Submission Latency	713	0	0	0	80250	0	0
Native Target Presentation Latency	713	0	0	0	43699625	0	0
Native Terminal Record Latency	713	0	0	0	10440250	0	0
State Mutation Complete	713	0	60	60	1	0	71
Text Summary	713	72	60	60	2	0	0
Visible Layout Begin	713	72	60	60	0	0	0
Visible Layout Complete	713	72	60	60	6	0	0
Event Dispatch Begin	714	0	60	60	8	71	0
State Mutation Complete	714	0	60	60	0	0	71
Event Dispatch Begin	715	0	60	60	1	71	0
State Mutation Complete	715	0	60	60	0	0	71
Event Dispatch Begin	716	0	60	60	8	71	0
State Mutation Complete	716	0	60	60	0	0	71
Event Dispatch Begin	717	0	60	60	1	71	0
State Mutation Complete	717	0	60	60	0	0	71
Event Dispatch Begin	718	0	60	60	8	71	0
State Mutation Complete	718	0	60	60	0	0	71
Event Dispatch Begin	719	0	60	60	1	71	0
State Mutation Complete	719	0	60	60	0	0	71
Event Dispatch Begin	720	0	60	60	8	71	0
State Mutation Complete	720	0	60	60	0	0	71
Atlas Publication Begin	721	73	60	60	133	0	0
Atlas Publication Complete	721	73	60	60	0	0	0
Event Dispatch Begin	721	0	60	60	1	71	0
Frame Build Begin	721	73	60	60	1148190720	1141309440	0
Frame Build Complete	721	73	60	60	140	133	0
Glyph Atlas Summary	721	73	60	60	145	0	75264
Layout Cache Summary	721	73	60	60	6	0	4640
State Mutation Complete	721	0	60	60	1	0	72
Text Summary	721	73	60	60	2	0	0
Visible Layout Begin	721	73	60	60	0	0	0
Visible Layout Complete	721	73	60	60	6	0	0
Event Dispatch Begin	722	0	60	60	8	72	0
State Mutation Complete	722	0	60	60	0	0	72
Event Dispatch Begin	723	0	60	60	1	72	0
State Mutation Complete	723	0	60	60	0	0	72
Event Dispatch Begin	724	0	60	60	8	72	0
State Mutation Complete	724	0	60	60	0	0	72
Event Dispatch Begin	725	0	60	60	1	72	0
State Mutation Complete	725	0	60	60	0	0	72
Event Dispatch Begin	726	0	60	60	8	72	0
State Mutation Complete	726	0	60	60	0	0	72
Event Dispatch Begin	727	0	60	60	1	72	0
State Mutation Complete	727	0	60	60	0	0	72
Event Dispatch Begin	728	0	60	60	8	72	0
State Mutation Complete	728	0	60	60	0	0	72
Atlas Publication Begin	729	74	60	60	133	0	0
Atlas Publication Complete	729	74	60	60	0	0	0
Event Dispatch Begin	729	0	60	60	1	72	0
Frame Build Begin	729	74	60	60	1148190720	1141309440	0
Frame Build Complete	729	74	60	60	140	133	0
Glyph Atlas Summary	729	74	60	60	145	0	75264
Layout Cache Summary	729	74	60	60	6	0	4640
Native Actual Presentation Latency	729	0	0	0	43670958	0	0
Native Display Link Target Latency	729	0	0	0	10338542	0	0
Native Event Handler Latency	729	0	0	0	102625	0	0
Native Frame Queue Latency	729	0	0	0	1964292	0	0
Native GPU Terminal Observed Latency	729	0	0	0	10405042	0	0
Native Presentation Callback Lag	729	0	0	0	224125	0	0
Native Presented Handler Latency	729	0	0	0	43895292	0	0
Native Submission Latency	729	0	0	0	92500	0	0
Native Target Presentation Latency	729	0	0	0	43671792	0	0
Native Terminal Record Latency	729	0	0	0	10406542	0	0
State Mutation Complete	729	0	60	60	1	0	73
Text Summary	729	74	60	60	2	0	0
Visible Layout Begin	729	74	60	60	0	0	0
Visible Layout Complete	729	74	60	60	6	0	0
Event Dispatch Begin	730	0	60	60	8	73	0
State Mutation Complete	730	0	60	60	0	0	73
Event Dispatch Begin	731	0	60	60	1	73	0
State Mutation Complete	731	0	60	60	0	0	73
Event Dispatch Begin	732	0	60	60	8	73	0
State Mutation Complete	732	0	60	60	0	0	73
Event Dispatch Begin	733	0	60	60	1	73	0
State Mutation Complete	733	0	60	60	0	0	73
Event Dispatch Begin	734	0	60	60	8	73	0
State Mutation Complete	734	0	60	60	0	0	73
Event Dispatch Begin	735	0	60	60	1	73	0
State Mutation Complete	735	0	60	60	0	0	73
Event Dispatch Begin	736	0	60	60	8	73	0
State Mutation Complete	736	0	60	60	0	0	73
Atlas Publication Begin	737	75	60	60	133	0	0
Atlas Publication Complete	737	75	60	60	0	0	0
Event Dispatch Begin	737	0	60	60	1	73	0
Frame Build Begin	737	75	60	60	1148190720	1141309440	0
Frame Build Complete	737	75	60	60	140	133	0
Glyph Atlas Summary	737	75	60	60	145	0	75264
Layout Cache Summary	737	75	60	60	6	0	4640
State Mutation Complete	737	0	60	60	1	0	74
Text Summary	737	75	60	60	2	0	0
Visible Layout Begin	737	75	60	60	0	0	0
Visible Layout Complete	737	75	60	60	6	0	0
Event Dispatch Begin	738	0	60	60	8	74	0
State Mutation Complete	738	0	60	60	0	0	74
Event Dispatch Begin	739	0	60	60	1	74	0
State Mutation Complete	739	0	60	60	0	0	74
Event Dispatch Begin	740	0	60	60	8	74	0
State Mutation Complete	740	0	60	60	0	0	74
Event Dispatch Begin	741	0	60	60	1	74	0
State Mutation Complete	741	0	60	60	0	0	74
Event Dispatch Begin	742	0	60	60	8	74	0
State Mutation Complete	742	0	60	60	0	0	74
Event Dispatch Begin	743	0	60	60	1	74	0
State Mutation Complete	743	0	60	60	0	0	74
Event Dispatch Begin	744	0	60	60	8	74	0
State Mutation Complete	744	0	60	60	0	0	74
Atlas Publication Begin	745	76	60	60	133	0	0
Atlas Publication Complete	745	76	60	60	0	0	0
Event Dispatch Begin	745	0	60	60	1	74	0
Frame Build Begin	745	76	60	60	1148190720	1141309440	0
Frame Build Complete	745	76	60	60	140	133	0
Glyph Atlas Summary	745	76	60	60	145	0	75264
Layout Cache Summary	745	76	60	60	6	0	4640
Native Actual Presentation Latency	745	0	0	0	43667375	0	0
Native Display Link Target Latency	745	0	0	0	10335042	0	0
Native Event Handler Latency	745	0	0	0	96625	0	0
Native Frame Queue Latency	745	0	0	0	1985084	0	0
Native GPU Terminal Observed Latency	745	0	0	0	10405250	0	0
Native Presentation Callback Lag	745	0	0	0	252292	0	0
Native Presented Handler Latency	745	0	0	0	43920125	0	0
Native Submission Latency	745	0	0	0	79083	0	0
Native Target Presentation Latency	745	0	0	0	43668292	0	0
Native Terminal Record Latency	745	0	0	0	10407333	0	0
State Mutation Complete	745	0	60	60	1	0	75
Text Summary	745	76	60	60	2	0	0
Visible Layout Begin	745	76	60	60	0	0	0
Visible Layout Complete	745	76	60	60	6	0	0
Event Dispatch Begin	746	0	60	60	8	75	0
State Mutation Complete	746	0	60	60	0	0	75
Event Dispatch Begin	747	0	60	60	1	75	0
State Mutation Complete	747	0	60	60	0	0	75
Event Dispatch Begin	748	0	60	60	8	75	0
State Mutation Complete	748	0	60	60	0	0	75
Event Dispatch Begin	749	0	60	60	1	75	0
State Mutation Complete	749	0	60	60	0	0	75
Event Dispatch Begin	750	0	60	60	8	75	0
State Mutation Complete	750	0	60	60	0	0	75
Event Dispatch Begin	751	0	60	60	1	75	0
State Mutation Complete	751	0	60	60	0	0	75
Event Dispatch Begin	752	0	60	60	8	75	0
State Mutation Complete	752	0	60	60	0	0	75
Atlas Publication Begin	753	77	60	60	133	0	0
Atlas Publication Complete	753	77	60	60	0	0	0
Event Dispatch Begin	753	0	60	60	1	75	0
Frame Build Begin	753	77	60	60	1148190720	1141309440	0
Frame Build Complete	753	77	60	60	140	133	0
Glyph Atlas Summary	753	77	60	60	145	0	75264
Layout Cache Summary	753	77	60	60	6	0	4640
State Mutation Complete	753	0	60	60	1	0	76
Text Summary	753	77	60	60	2	0	0
Visible Layout Begin	753	77	60	60	0	0	0
Visible Layout Complete	753	77	60	60	6	0	0
Event Dispatch Begin	754	0	60	60	8	76	0
State Mutation Complete	754	0	60	60	0	0	76
Event Dispatch Begin	755	0	60	60	1	76	0
State Mutation Complete	755	0	60	60	0	0	76
Event Dispatch Begin	756	0	60	60	8	76	0
State Mutation Complete	756	0	60	60	0	0	76
Event Dispatch Begin	757	0	60	60	1	76	0
State Mutation Complete	757	0	60	60	0	0	76
Event Dispatch Begin	758	0	60	60	8	76	0
State Mutation Complete	758	0	60	60	0	0	76
Event Dispatch Begin	759	0	60	60	1	76	0
State Mutation Complete	759	0	60	60	0	0	76
Event Dispatch Begin	760	0	60	60	8	76	0
State Mutation Complete	760	0	60	60	0	0	76
Event Dispatch Begin	761	0	60	60	1	76	0
State Mutation Complete	761	0	60	60	0	0	76
Event Dispatch Begin	762	0	60	60	8	76	0
State Mutation Complete	762	0	60	60	0	0	76
Atlas Publication Begin	763	78	61	61	129	0	0
Atlas Publication Complete	763	78	61	61	0	0	0
Event Dispatch Begin	763	0	60	60	5	76	0
Frame Build Begin	763	78	61	61	1148190720	1141309440	0
Frame Build Complete	763	78	61	61	135	129	0
Glyph Atlas Summary	763	78	61	61	141	0	75264
Layout Cache Summary	763	78	61	61	5	1	5664
Native Actual Presentation Latency	763	0	0	0	43726083	0	0
Native Display Link Target Latency	763	0	0	0	10393792	0	0
Native Event Handler Latency	763	0	0	0	100333	0	0
Native Frame Queue Latency	763	0	0	0	2010291	0	0
Native GPU Terminal Observed Latency	763	0	0	0	10455041	0	0
Native Presentation Callback Lag	763	0	0	0	249417	0	0
Native Presented Handler Latency	763	0	0	0	43975833	0	0
Native Submission Latency	763	0	0	0	83750	0	0
Native Target Presentation Latency	763	0	0	0	43727042	0	0
Native Terminal Record Latency	763	0	0	0	10455875	0	0
State Mutation Complete	763	0	61	61	1	1	77
Text Summary	763	78	61	61	3	0	1
Visible Layout Begin	763	78	61	61	0	0	0
Visible Layout Complete	763	78	61	61	6	0	0
Event Dispatch Begin	764	0	61	61	8	77	0
State Mutation Complete	764	0	61	61	0	0	77
Event Dispatch Begin	765	0	61	61	1	77	0
State Mutation Complete	765	0	61	61	0	0	77
Event Dispatch Begin	766	0	61	61	8	77	0
State Mutation Complete	766	0	61	61	0	0	77
Event Dispatch Begin	767	0	61	61	1	77	0
State Mutation Complete	767	0	61	61	0	0	77
Event Dispatch Begin	768	0	61	61	8	77	0
State Mutation Complete	768	0	61	61	0	0	77
Event Dispatch Begin	769	0	61	61	1	77	0
State Mutation Complete	769	0	61	61	0	0	77
Event Dispatch Begin	770	0	61	61	8	77	0
State Mutation Complete	770	0	61	61	0	0	77
Event Dispatch Begin	771	0	61	61	1	77	0
State Mutation Complete	771	0	61	61	0	0	77
Event Dispatch Begin	772	0	61	61	8	77	0
State Mutation Complete	772	0	61	61	0	0	77
Atlas Publication Begin	773	79	62	62	130	0	0
Atlas Publication Complete	773	79	62	62	0	0	0
Event Dispatch Begin	773	0	61	61	5	77	0
Frame Build Begin	773	79	62	62	1148190720	1141309440	0
Frame Build Complete	773	79	62	62	136	130	0
Glyph Atlas Summary	773	79	62	62	142	0	75264
Layout Cache Summary	773	79	62	62	5	1	5568
State Mutation Complete	773	0	62	62	1	1	78
Text Summary	773	79	62	62	3	0	1
Visible Layout Begin	773	79	62	62	0	0	0
Visible Layout Complete	773	79	62	62	6	0	0
Event Dispatch Begin	774	0	62	62	8	78	0
State Mutation Complete	774	0	62	62	0	0	78
Event Dispatch Begin	775	0	62	62	1	78	0
State Mutation Complete	775	0	62	62	0	0	78
Event Dispatch Begin	776	0	62	62	8	78	0
State Mutation Complete	776	0	62	62	0	0	78
Event Dispatch Begin	777	0	62	62	1	78	0
State Mutation Complete	777	0	62	62	0	0	78
Event Dispatch Begin	778	0	62	62	8	78	0
State Mutation Complete	778	0	62	62	0	0	78
Event Dispatch Begin	779	0	62	62	1	78	0
State Mutation Complete	779	0	62	62	0	0	78
Event Dispatch Begin	780	0	62	62	8	78	0
State Mutation Complete	780	0	62	62	0	0	78
Event Dispatch Begin	781	0	62	62	1	78	0
State Mutation Complete	781	0	62	62	0	0	78
Event Dispatch Begin	782	0	62	62	8	78	0
State Mutation Complete	782	0	62	62	0	0	78
Atlas Publication Begin	783	80	63	63	131	0	0
Atlas Publication Complete	783	80	63	63	0	0	0
Event Dispatch Begin	783	0	62	62	5	78	0
Frame Build Begin	783	80	63	63	1148190720	1141309440	0
Frame Build Complete	783	80	63	63	137	131	0
Glyph Atlas Summary	783	80	63	63	143	0	75264
Layout Cache Summary	783	80	63	63	5	1	5632
State Mutation Complete	783	0	63	63	1	1	79
Text Summary	783	80	63	63	3	0	1
Visible Layout Begin	783	80	63	63	0	0	0
Visible Layout Complete	783	80	63	63	6	0	0
Event Dispatch Begin	784	0	63	63	8	79	0
State Mutation Complete	784	0	63	63	0	0	79
Event Dispatch Begin	785	0	63	63	1	79	0
State Mutation Complete	785	0	63	63	0	0	79
Event Dispatch Begin	786	0	63	63	8	79	0
State Mutation Complete	786	0	63	63	0	0	79
Event Dispatch Begin	787	0	63	63	1	79	0
State Mutation Complete	787	0	63	63	0	0	79
Event Dispatch Begin	788	0	63	63	8	79	0
State Mutation Complete	788	0	63	63	0	0	79
Event Dispatch Begin	789	0	63	63	1	79	0
State Mutation Complete	789	0	63	63	0	0	79
Event Dispatch Begin	790	0	63	63	8	79	0
State Mutation Complete	790	0	63	63	0	0	79
Event Dispatch Begin	791	0	63	63	1	79	0
State Mutation Complete	791	0	63	63	0	0	79
Event Dispatch Begin	792	0	63	63	8	79	0
State Mutation Complete	792	0	63	63	0	0	79
Atlas Publication Begin	793	81	64	64	132	0	0
Atlas Publication Complete	793	81	64	64	0	0	0
Event Dispatch Begin	793	0	63	63	5	79	0
Frame Build Begin	793	81	64	64	1148190720	1141309440	0
Frame Build Complete	793	81	64	64	138	132	0
Glyph Atlas Summary	793	81	64	64	144	0	75264
Layout Cache Summary	793	81	64	64	5	1	5696
Native Actual Presentation Latency	793	0	0	0	51778208	0	0
Native Display Link Target Latency	793	0	0	0	18445917	0	0
Native Event Handler Latency	793	0	0	0	41459	0	0
Native Frame Queue Latency	793	0	0	0	10159041	0	0
Native GPU Terminal Observed Latency	793	0	0	0	18598792	0	0
Native Presentation Callback Lag	793	0	0	0	269042	0	0
Native Presented Handler Latency	793	0	0	0	52047792	0	0
Native Submission Latency	793	0	0	0	109459	0	0
Native Target Presentation Latency	793	0	0	0	51779167	0	0
Native Terminal Record Latency	793	0	0	0	18600917	0	0
State Mutation Complete	793	0	64	64	1	1	80
Text Summary	793	81	64	64	3	0	1
Visible Layout Begin	793	81	64	64	0	0	0
Visible Layout Complete	793	81	64	64	6	0	0
Event Dispatch Begin	794	0	64	64	8	80	0
State Mutation Complete	794	0	64	64	0	0	80
Event Dispatch Begin	795	0	64	64	1	80	0
State Mutation Complete	795	0	64	64	0	0	80
Event Dispatch Begin	796	0	64	64	8	80	0
State Mutation Complete	796	0	64	64	0	0	80
Event Dispatch Begin	797	0	64	64	1	80	0
State Mutation Complete	797	0	64	64	0	0	80
Event Dispatch Begin	798	0	64	64	8	80	0
State Mutation Complete	798	0	64	64	0	0	80
Event Dispatch Begin	799	0	64	64	1	80	0
State Mutation Complete	799	0	64	64	0	0	80
Event Dispatch Begin	800	0	64	64	8	80	0
State Mutation Complete	800	0	64	64	0	0	80
Event Dispatch Begin	801	0	64	64	1	80	0
State Mutation Complete	801	0	64	64	0	0	80
Event Dispatch Begin	802	0	64	64	8	80	0
State Mutation Complete	802	0	64	64	0	0	80
Atlas Publication Begin	803	82	65	65	133	0	0
Atlas Publication Complete	803	82	65	65	0	0	0
Event Dispatch Begin	803	0	64	64	5	80	0
Frame Build Begin	803	82	65	65	1148190720	1141309440	0
Frame Build Complete	803	82	65	65	139	133	0
Glyph Atlas Summary	803	82	65	65	145	0	75264
Layout Cache Summary	803	82	65	65	5	1	5760
Native Actual Presentation Latency	803	0	0	0	52093208	0	0
Native Display Link Target Latency	803	0	0	0	18761000	0	0
Native Event Handler Latency	803	0	0	0	101875	0	0
Native Frame Queue Latency	803	0	0	0	10418666	0	0
Native GPU Terminal Observed Latency	803	0	0	0	18908250	0	0
Native Presentation Callback Lag	803	0	0	0	208083	0	0
Native Presented Handler Latency	803	0	0	0	52301916	0	0
Native Submission Latency	803	0	0	0	126042	0	0
Native Target Presentation Latency	803	0	0	0	52094250	0	0
Native Terminal Record Latency	803	0	0	0	27179541	0	0
State Mutation Complete	803	0	65	65	1	1	81
Text Summary	803	82	65	65	3	0	1
Visible Layout Begin	803	82	65	65	0	0	0
Visible Layout Complete	803	82	65	65	6	0	0
Event Dispatch Begin	804	0	65	65	8	81	0
State Mutation Complete	804	0	65	65	0	0	81
Event Dispatch Begin	805	0	65	65	1	81	0
State Mutation Complete	805	0	65	65	0	0	81
Event Dispatch Begin	806	0	65	65	8	81	0
State Mutation Complete	806	0	65	65	0	0	81
Event Dispatch Begin	807	0	65	65	1	81	0
State Mutation Complete	807	0	65	65	0	0	81
Event Dispatch Begin	808	0	65	65	8	81	0
State Mutation Complete	808	0	65	65	0	0	81
Event Dispatch Begin	809	0	65	65	1	81	0
State Mutation Complete	809	0	65	65	0	0	81
Event Dispatch Begin	810	0	65	65	8	81	0
State Mutation Complete	810	0	65	65	0	0	81
Atlas Publication Begin	811	83	65	65	133	0	0
Atlas Publication Complete	811	83	65	65	0	0	0
Event Dispatch Begin	811	0	65	65	1	81	0
Frame Build Begin	811	83	65	65	1148190720	1141309440	0
Frame Build Complete	811	83	65	65	139	133	0
Glyph Atlas Summary	811	83	65	65	145	0	75264
Layout Cache Summary	811	83	65	65	6	0	4640
State Mutation Complete	811	0	65	65	1	0	82
Text Summary	811	83	65	65	2	0	0
Visible Layout Begin	811	83	65	65	0	0	0
Visible Layout Complete	811	83	65	65	6	0	0
Event Dispatch Begin	812	0	65	65	8	82	0
State Mutation Complete	812	0	65	65	0	0	82
Event Dispatch Begin	813	0	65	65	1	82	0
State Mutation Complete	813	0	65	65	0	0	82
Event Dispatch Begin	814	0	65	65	8	82	0
State Mutation Complete	814	0	65	65	0	0	82
Event Dispatch Begin	815	0	65	65	1	82	0
State Mutation Complete	815	0	65	65	0	0	82
Event Dispatch Begin	816	0	65	65	8	82	0
State Mutation Complete	816	0	65	65	0	0	82
Event Dispatch Begin	817	0	65	65	1	82	0
State Mutation Complete	817	0	65	65	0	0	82
Event Dispatch Begin	818	0	65	65	8	82	0
State Mutation Complete	818	0	65	65	0	0	82
Atlas Publication Begin	819	84	66	66	133	0	0
Atlas Publication Complete	819	84	66	66	0	0	0
