stage	event	scene	document	buffer	a	b	c
Frame Build Begin	582	54	49	49	1148190720	1141309440	0
Frame Build Complete	582	54	49	49	128	122	0
Glyph Atlas Summary	582	54	49	49	137	0	75264
Layout Cache Summary	582	54	49	49	4	1	5824
State Mutation Complete	582	0	49	49	1	1	51
Text Summary	582	54	49	49	3	0	1
Visible Layout Begin	582	54	49	49	0	0	0
Visible Layout Complete	582	54	49	49	5	0	0
Event Dispatch Begin	583	0	49	49	8	51	0
State Mutation Complete	583	0	49	49	0	0	51
Event Dispatch Begin	584	0	49	49	1	51	0
State Mutation Complete	584	0	49	49	0	0	51
Event Dispatch Begin	585	0	49	49	8	51	0
State Mutation Complete	585	0	49	49	0	0	51
Event Dispatch Begin	586	0	49	49	1	51	0
State Mutation Complete	586	0	49	49	0	0	51
Event Dispatch Begin	587	0	49	49	8	51	0
State Mutation Complete	587	0	49	49	0	0	51
Event Dispatch Begin	588	0	49	49	1	51	0
State Mutation Complete	588	0	49	49	0	0	51
Event Dispatch Begin	589	0	49	49	8	51	0
State Mutation Complete	589	0	49	49	0	0	51
Event Dispatch Begin	590	0	49	49	1	51	0
State Mutation Complete	590	0	49	49	0	0	51
Event Dispatch Begin	591	0	49	49	8	51	0
State Mutation Complete	591	0	49	49	0	0	51
Atlas Publication Begin	592	55	50	50	123	0	0
Atlas Publication Complete	592	55	50	50	0	0	0
Event Dispatch Begin	592	0	49	49	5	51	0
Frame Build Begin	592	55	50	50	1148190720	1141309440	0
Frame Build Complete	592	55	50	50	129	123	0
Glyph Atlas Summary	592	55	50	50	138	0	75264
Layout Cache Summary	592	55	50	50	4	1	5888
State Mutation Complete	592	0	50	50	1	1	52
Text Summary	592	55	50	50	3	0	1
Visible Layout Begin	592	55	50	50	0	0	0
Visible Layout Complete	592	55	50	50	5	0	0
Event Dispatch Begin	593	0	50	50	8	52	0
State Mutation Complete	593	0	50	50	0	0	52
Event Dispatch Begin	594	0	50	50	1	52	0
State Mutation Complete	594	0	50	50	0	0	52
Event Dispatch Begin	595	0	50	50	8	52	0
State Mutation Complete	595	0	50	50	0	0	52
Event Dispatch Begin	596	0	50	50	1	52	0
State Mutation Complete	596	0	50	50	0	0	52
Event Dispatch Begin	597	0	50	50	8	52	0
State Mutation Complete	597	0	50	50	0	0	52
Event Dispatch Begin	598	0	50	50	1	52	0
State Mutation Complete	598	0	50	50	0	0	52
Event Dispatch Begin	599	0	50	50	8	52	0
State Mutation Complete	599	0	50	50	0	0	52
Event Dispatch Begin	600	0	50	50	1	52	0
State Mutation Complete	600	0	50	50	0	0	52
Event Dispatch Begin	601	0	50	50	8	52	0
State Mutation Complete	601	0	50	50	0	0	52
Atlas Publication Begin	602	56	51	51	124	0	0
Atlas Publication Complete	602	56	51	51	0	0	0
Event Dispatch Begin	602	0	50	50	5	52	0
Frame Build Begin	602	56	51	51	1148190720	1141309440	0
Frame Build Complete	602	56	51	51	130	124	0
Glyph Atlas Summary	602	56	51	51	139	0	75264
Layout Cache Summary	602	56	51	51	4	1	5952
State Mutation Complete	602	0	51	51	1	1	53
Text Summary	602	56	51	51	3	0	1
Visible Layout Begin	602	56	51	51	0	0	0
Visible Layout Complete	602	56	51	51	5	0	0
Event Dispatch Begin	603	0	51	51	8	53	0
State Mutation Complete	603	0	51	51	0	0	53
Event Dispatch Begin	604	0	51	51	1	53	0
State Mutation Complete	604	0	51	51	0	0	53
Event Dispatch Begin	605	0	51	51	8	53	0
State Mutation Complete	605	0	51	51	0	0	53
Event Dispatch Begin	606	0	51	51	1	53	0
State Mutation Complete	606	0	51	51	0	0	53
Event Dispatch Begin	607	0	51	51	8	53	0
State Mutation Complete	607	0	51	51	0	0	53
Event Dispatch Begin	608	0	51	51	1	53	0
State Mutation Complete	608	0	51	51	0	0	53
Event Dispatch Begin	609	0	51	51	8	53	0
State Mutation Complete	609	0	51	51	0	0	53
Event Dispatch Begin	610	0	51	51	1	53	0
State Mutation Complete	610	0	51	51	0	0	53
Event Dispatch Begin	611	0	51	51	8	53	0
State Mutation Complete	611	0	51	51	0	0	53
Atlas Publication Begin	612	57	52	52	125	0	0
Atlas Publication Complete	612	57	52	52	0	0	0
Event Dispatch Begin	612	0	51	51	5	53	0
Frame Build Begin	612	57	52	52	1148190720	1141309440	0
Frame Build Complete	612	57	52	52	131	125	0
Glyph Atlas Summary	612	57	52	52	140	0	75264
Layout Cache Summary	612	57	52	52	4	1	6016
Native Event Handler Latency	612	0	0	0	32833	0	0
Native Frame Queue Latency	612	0	0	0	124625	0	0
Native GPU Terminal Observed Latency	612	0	0	0	8573666	0	0
Native Submission Latency	612	0	0	0	66625	0	0
Native Terminal Record Latency	612	0	0	0	8574625	0	0
State Mutation Complete	612	0	52	52	1	1	54
Text Summary	612	57	52	52	3	0	1
Visible Layout Begin	612	57	52	52	0	0	0
Visible Layout Complete	612	57	52	52	5	0	0
Event Dispatch Begin	613	0	52	52	8	54	0
State Mutation Complete	613	0	52	52	0	0	54
Event Dispatch Begin	614	0	52	52	1	54	0
State Mutation Complete	614	0	52	52	0	0	54
Event Dispatch Begin	615	0	52	52	8	54	0
State Mutation Complete	615	0	52	52	0	0	54
Event Dispatch Begin	616	0	52	52	1	54	0
State Mutation Complete	616	0	52	52	0	0	54
Event Dispatch Begin	617	0	52	52	8	54	0
State Mutation Complete	617	0	52	52	0	0	54
Event Dispatch Begin	618	0	52	52	1	54	0
State Mutation Complete	618	0	52	52	0	0	54
Event Dispatch Begin	619	0	52	52	8	54	0
State Mutation Complete	619	0	52	52	0	0	54
Event Dispatch Begin	620	0	52	52	1	54	0
State Mutation Complete	620	0	52	52	0	0	54
Event Dispatch Begin	621	0	52	52	8	54	0
State Mutation Complete	621	0	52	52	0	0	54
Atlas Publication Begin	622	58	53	53	126	0	0
Atlas Publication Complete	622	58	53	53	0	0	0
Event Dispatch Begin	622	0	52	52	5	54	0
Frame Build Begin	622	58	53	53	1148190720	1141309440	0
Frame Build Complete	622	58	53	53	132	126	0
Glyph Atlas Summary	622	58	53	53	141	0	75264
Layout Cache Summary	622	58	53	53	4	1	6080
State Mutation Complete	622	0	53	53	1	1	55
Text Summary	622	58	53	53	3	0	1
Visible Layout Begin	622	58	53	53	0	0	0
Visible Layout Complete	622	58	53	53	5	0	0
Event Dispatch Begin	623	0	53	53	8	55	0
State Mutation Complete	623	0	53	53	0	0	55
Event Dispatch Begin	624	0	53	53	1	55	0
State Mutation Complete	624	0	53	53	0	0	55
Event Dispatch Begin	625	0	53	53	8	55	0
State Mutation Complete	625	0	53	53	0	0	55
Event Dispatch Begin	626	0	53	53	1	55	0
State Mutation Complete	626	0	53	53	0	0	55
Event Dispatch Begin	627	0	53	53	8	55	0
State Mutation Complete	627	0	53	53	0	0	55
Event Dispatch Begin	628	0	53	53	1	55	0
State Mutation Complete	628	0	53	53	0	0	55
Event Dispatch Begin	629	0	53	53	8	55	0
State Mutation Complete	629	0	53	53	0	0	55
Event Dispatch Begin	630	0	53	53	1	55	0
State Mutation Complete	630	0	53	53	0	0	55
Event Dispatch Begin	631	0	53	53	8	55	0
State Mutation Complete	631	0	53	53	0	0	55
Atlas Publication Begin	632	59	54	54	127	0	0
Atlas Publication Complete	632	59	54	54	0	0	0
Event Dispatch Begin	632	0	53	53	5	55	0
Frame Build Begin	632	59	54	54	1148190720	1141309440	0
Frame Build Complete	632	59	54	54	133	127	0
Glyph Atlas Summary	632	59	54	54	142	0	75264
Layout Cache Summary	632	59	54	54	4	1	6144
State Mutation Complete	632	0	54	54	1	1	56
Text Summary	632	59	54	54	3	0	1
Visible Layout Begin	632	59	54	54	0	0	0
Visible Layout Complete	632	59	54	54	5	0	0
Event Dispatch Begin	633	0	54	54	8	56	0
State Mutation Complete	633	0	54	54	0	0	56
Event Dispatch Begin	634	0	54	54	1	56	0
State Mutation Complete	634	0	54	54	0	0	56
Event Dispatch Begin	635	0	54	54	8	56	0
State Mutation Complete	635	0	54	54	0	0	56
Event Dispatch Begin	636	0	54	54	1	56	0
State Mutation Complete	636	0	54	54	0	0	56
Event Dispatch Begin	637	0	54	54	8	56	0
State Mutation Complete	637	0	54	54	0	0	56
Event Dispatch Begin	638	0	54	54	1	56	0
State Mutation Complete	638	0	54	54	0	0	56
Event Dispatch Begin	639	0	54	54	8	56	0
State Mutation Complete	639	0	54	54	0	0	56
Event Dispatch Begin	640	0	54	54	1	56	0
State Mutation Complete	640	0	54	54	0	0	56
Event Dispatch Begin	641	0	54	54	8	56	0
State Mutation Complete	641	0	54	54	0	0	56
Atlas Publication Begin	642	60	55	55	128	0	0
Atlas Publication Complete	642	60	55	55	0	0	0
Event Dispatch Begin	642	0	54	54	5	56	0
Frame Build Begin	642	60	55	55	1148190720	1141309440	0
Frame Build Complete	642	60	55	55	134	128	0
Glyph Atlas Summary	642	60	55	55	143	0	75264
Layout Cache Summary	642	60	55	55	4	1	6208
Native Event Handler Latency	642	0	0	0	48750	0	0
Native Frame Queue Latency	642	0	0	0	155000	0	0
Native GPU Terminal Observed Latency	642	0	0	0	8609000	0	0
Native Submission Latency	642	0	0	0	65041	0	0
Native Terminal Record Latency	642	0	0	0	8609833	0	0
State Mutation Complete	642	0	55	55	1	1	57
Text Summary	642	60	55	55	3	0	1
Visible Layout Begin	642	60	55	55	0	0	0
Visible Layout Complete	642	60	55	55	5	0	0
Event Dispatch Begin	643	0	55	55	8	57	0
State Mutation Complete	643	0	55	55	0	0	57
Event Dispatch Begin	644	0	55	55	1	57	0
State Mutation Complete	644	0	55	55	0	0	57
Event Dispatch Begin	645	0	55	55	8	57	0
State Mutation Complete	645	0	55	55	0	0	57
Event Dispatch Begin	646	0	55	55	1	57	0
State Mutation Complete	646	0	55	55	0	0	57
Event Dispatch Begin	647	0	55	55	8	57	0
State Mutation Complete	647	0	55	55	0	0	57
Event Dispatch Begin	648	0	55	55	1	57	0
State Mutation Complete	648	0	55	55	0	0	57
Event Dispatch Begin	649	0	55	55	8	57	0
State Mutation Complete	649	0	55	55	0	0	57
Event Dispatch Begin	650	0	55	55	1	57	0
State Mutation Complete	650	0	55	55	0	0	57
Event Dispatch Begin	651	0	55	55	8	57	0
State Mutation Complete	651	0	55	55	0	0	57
Atlas Publication Begin	652	61	56	56	129	0	0
Atlas Publication Complete	652	61	56	56	0	0	0
Event Dispatch Begin	652	0	55	55	5	57	0
Frame Build Begin	652	61	56	56	1148190720	1141309440	0
Frame Build Complete	652	61	56	56	135	129	0
Glyph Atlas Summary	652	61	56	56	144	0	75264
Layout Cache Summary	652	61	56	56	4	1	6272
State Mutation Complete	652	0	56	56	1	1	58
Text Summary	652	61	56	56	3	0	1
Visible Layout Begin	652	61	56	56	0	0	0
Visible Layout Complete	652	61	56	56	5	0	0
Event Dispatch Begin	653	0	56	56	8	58	0
State Mutation Complete	653	0	56	56	0	0	58
Event Dispatch Begin	654	0	56	56	1	58	0
State Mutation Complete	654	0	56	56	0	0	58
Event Dispatch Begin	655	0	56	56	8	58	0
State Mutation Complete	655	0	56	56	0	0	58
Event Dispatch Begin	656	0	56	56	1	58	0
State Mutation Complete	656	0	56	56	0	0	58
Event Dispatch Begin	657	0	56	56	8	58	0
State Mutation Complete	657	0	56	56	0	0	58
Event Dispatch Begin	658	0	56	56	1	58	0
State Mutation Complete	658	0	56	56	0	0	58
Event Dispatch Begin	659	0	56	56	8	58	0
State Mutation Complete	659	0	56	56	0	0	58
Event Dispatch Begin	660	0	56	56	1	58	0
State Mutation Complete	660	0	56	56	0	0	58
Event Dispatch Begin	661	0	56	56	8	58	0
State Mutation Complete	661	0	56	56	0	0	58
Atlas Publication Begin	662	62	57	57	130	0	0
Atlas Publication Complete	662	62	57	57	2	7680	1
Event Dispatch Begin	662	0	56	56	5	58	0
Frame Build Begin	662	62	57	57	1148190720	1141309440	0
Frame Build Complete	662	62	57	57	136	130	0
Glyph Atlas Summary	662	62	57	57	144	1	75264
Layout Cache Summary	662	62	57	57	4	1	6336
State Mutation Complete	662	0	57	57	1	1	59
Text Summary	662	62	57	57	3	1	1
Visible Layout Begin	662	62	57	57	0	0	0
Visible Layout Complete	662	62	57	57	5	0	0
Event Dispatch Begin	663	0	57	57	8	59	0
State Mutation Complete	663	0	57	57	0	0	59
Event Dispatch Begin	664	0	57	57	1	59	0
State Mutation Complete	664	0	57	57	0	0	59
Event Dispatch Begin	665	0	57	57	8	59	0
State Mutation Complete	665	0	57	57	0	0	59
Event Dispatch Begin	666	0	57	57	1	59	0
State Mutation Complete	666	0	57	57	0	0	59
Event Dispatch Begin	667	0	57	57	8	59	0
State Mutation Complete	667	0	57	57	0	0	59
Event Dispatch Begin	668	0	57	57	1	59	0
State Mutation Complete	668	0	57	57	0	0	59
Event Dispatch Begin	669	0	57	57	8	59	0
State Mutation Complete	669	0	57	57	0	0	59
Event Dispatch Begin	670	0	57	57	1	59	0
State Mutation Complete	670	0	57	57	0	0	59
Event Dispatch Begin	671	0	57	57	8	59	0
State Mutation Complete	671	0	57	57	0	0	59
Atlas Publication Begin	672	63	58	58	131	0	0
Atlas Publication Complete	672	63	58	58	0	0	0
Event Dispatch Begin	672	0	57	57	5	59	0
Frame Build Begin	672	63	58	58	1148190720	1141309440	0
Frame Build Complete	672	63	58	58	137	131	0
Glyph Atlas Summary	672	63	58	58	146	0	75264
Layout Cache Summary	672	63	58	58	4	1	6400
State Mutation Complete	672	0	58	58	1	1	60
Text Summary	672	63	58	58	3	0	1
Visible Layout Begin	672	63	58	58	0	0	0
Visible Layout Complete	672	63	58	58	5	0	0
Event Dispatch Begin	673	0	58	58	8	60	0
State Mutation Complete	673	0	58	58	0	0	60
Event Dispatch Begin	674	0	58	58	1	60	0
State Mutation Complete	674	0	58	58	0	0	60
Event Dispatch Begin	675	0	58	58	8	60	0
State Mutation Complete	675	0	58	58	0	0	60
Event Dispatch Begin	676	0	58	58	1	60	0
State Mutation Complete	676	0	58	58	0	0	60
Event Dispatch Begin	677	0	58	58	8	60	0
State Mutation Complete	677	0	58	58	0	0	60
Event Dispatch Begin	678	0	58	58	1	60	0
State Mutation Complete	678	0	58	58	0	0	60
Event Dispatch Begin	679	0	58	58	8	60	0
State Mutation Complete	679	0	58	58	0	0	60
Event Dispatch Begin	680	0	58	58	1	60	0
State Mutation Complete	680	0	58	58	0	0	60
Event Dispatch Begin	681	0	58	58	8	60	0
State Mutation Complete	681	0	58	58	0	0	60
Atlas Publication Begin	682	64	59	59	132	0	0
Atlas Publication Complete	682	64	59	59	0	0	0
Event Dispatch Begin	682	0	58	58	5	60	0
Frame Build Begin	682	64	59	59	1148190720	1141309440	0
Frame Build Complete	682	64	59	59	138	132	0
Glyph Atlas Summary	682	64	59	59	147	0	75264
Layout Cache Summary	682	64	59	59	4	1	6464
Native Event Handler Latency	682	0	0	0	39041	0	0
Native Frame Queue Latency	682	0	0	0	121958	0	0
Native GPU Terminal Observed Latency	682	0	0	0	8628583	0	0
Native Submission Latency	682	0	0	0	122250	0	0
Native Terminal Record Latency	682	0	0	0	8629375	0	0
State Mutation Complete	682	0	59	59	1	1	61
Text Summary	682	64	59	59	3	0	1
Visible Layout Begin	682	64	59	59	0	0	0
Visible Layout Complete	682	64	59	59	5	0	0
Event Dispatch Begin	683	0	59	59	8	61	0
State Mutation Complete	683	0	59	59	0	0	61
Event Dispatch Begin	684	0	59	59	1	61	0
State Mutation Complete	684	0	59	59	0	0	61
Event Dispatch Begin	685	0	59	59	8	61	0
State Mutation Complete	685	0	59	59	0	0	61
Event Dispatch Begin	686	0	59	59	1	61	0
State Mutation Complete	686	0	59	59	0	0	61
Event Dispatch Begin	687	0	59	59	8	61	0
State Mutation Complete	687	0	59	59	0	0	61
Event Dispatch Begin	688	0	59	59	1	61	0
State Mutation Complete	688	0	59	59	0	0	61
Event Dispatch Begin	689	0	59	59	8	61	0
State Mutation Complete	689	0	59	59	0	0	61
Event Dispatch Begin	690	0	59	59	1	61	0
State Mutation Complete	690	0	59	59	0	0	61
Event Dispatch Begin	691	0	59	59	8	61	0
State Mutation Complete	691	0	59	59	0	0	61
Atlas Publication Begin	692	65	60	60	133	0	0
Atlas Publication Complete	692	65	60	60	0	0	0
Event Dispatch Begin	692	0	59	59	5	61	0
Frame Build Begin	692	65	60	60	1148190720	1141309440	0
Frame Build Complete	692	65	60	60	139	133	0
Glyph Atlas Summary	692	65	60	60	148	0	75264
Layout Cache Summary	692	65	60	60	4	1	6528
State Mutation Complete	692	0	60	60	1	1	62
Text Summary	692	65	60	60	3	0	1
Visible Layout Begin	692	65	60	60	0	0	0
Visible Layout Complete	692	65	60	60	5	0	0
Event Dispatch Begin	693	0	60	60	8	62	0
State Mutation Complete	693	0	60	60	0	0	62
Event Dispatch Begin	694	0	60	60	1	62	0
State Mutation Complete	694	0	60	60	0	0	62
Event Dispatch Begin	695	0	60	60	8	62	0
State Mutation Complete	695	0	60	60	0	0	62
Event Dispatch Begin	696	0	60	60	1	62	0
State Mutation Complete	696	0	60	60	0	0	62
Event Dispatch Begin	697	0	60	60	8	62	0
State Mutation Complete	697	0	60	60	0	0	62
Event Dispatch Begin	698	0	60	60	1	62	0
State Mutation Complete	698	0	60	60	0	0	62
Event Dispatch Begin	699	0	60	60	8	62	0
State Mutation Complete	699	0	60	60	0	0	62
Event Dispatch Begin	700	0	60	60	1	62	0
State Mutation Complete	700	0	60	60	0	0	62
Event Dispatch Begin	701	0	60	60	8	62	0
State Mutation Complete	701	0	60	60	0	0	62
Atlas Publication Begin	702	66	61	61	134	0	0
Atlas Publication Complete	702	66	61	61	0	0	0
Event Dispatch Begin	702	0	60	60	5	62	0
Frame Build Begin	702	66	61	61	1148190720	1141309440	0
Frame Build Complete	702	66	61	61	140	134	0
Glyph Atlas Summary	702	66	61	61	149	0	75264
Layout Cache Summary	702	66	61	61	4	1	6592
State Mutation Complete	702	0	61	61	1	1	63
Text Summary	702	66	61	61	3	0	1
Visible Layout Begin	702	66	61	61	0	0	0
Visible Layout Complete	702	66	61	61	5	0	0
Event Dispatch Begin	703	0	61	61	8	63	0
State Mutation Complete	703	0	61	61	0	0	63
Event Dispatch Begin	704	0	61	61	1	63	0
State Mutation Complete	704	0	61	61	0	0	63
Event Dispatch Begin	705	0	61	61	8	63	0
State Mutation Complete	705	0	61	61	0	0	63
Event Dispatch Begin	706	0	61	61	1	63	0
State Mutation Complete	706	0	61	61	0	0	63
Event Dispatch Begin	707	0	61	61	8	63	0
State Mutation Complete	707	0	61	61	0	0	63
Event Dispatch Begin	708	0	61	61	1	63	0
State Mutation Complete	708	0	61	61	0	0	63
Event Dispatch Begin	709	0	61	61	8	63	0
State Mutation Complete	709	0	61	61	0	0	63
Event Dispatch Begin	710	0	61	61	1	63	0
State Mutation Complete	710	0	61	61	0	0	63
Event Dispatch Begin	711	0	61	61	8	63	0
State Mutation Complete	711	0	61	61	0	0	63
Atlas Publication Begin	712	67	62	62	135	0	0
Atlas Publication Complete	712	67	62	62	0	0	0
Event Dispatch Begin	712	0	61	61	5	63	0
Frame Build Begin	712	67	62	62	1148190720	1141309440	0
Frame Build Complete	712	67	62	62	141	135	0
Glyph Atlas Summary	712	67	62	62	150	0	75264
Layout Cache Summary	712	67	62	62	4	1	6656
State Mutation Complete	712	0	62	62	1	1	64
Text Summary	712	67	62	62	3	0	1
Visible Layout Begin	712	67	62	62	0	0	0
Visible Layout Complete	712	67	62	62	5	0	0
Event Dispatch Begin	713	0	62	62	8	64	0
State Mutation Complete	713	0	62	62	0	0	64
Event Dispatch Begin	714	0	62	62	1	64	0
State Mutation Complete	714	0	62	62	0	0	64
Event Dispatch Begin	715	0	62	62	8	64	0
State Mutation Complete	715	0	62	62	0	0	64
Event Dispatch Begin	716	0	62	62	1	64	0
State Mutation Complete	716	0	62	62	0	0	64
Event Dispatch Begin	717	0	62	62	8	64	0
State Mutation Complete	717	0	62	62	0	0	64
Event Dispatch Begin	718	0	62	62	1	64	0
State Mutation Complete	718	0	62	62	0	0	64
Event Dispatch Begin	719	0	62	62	8	64	0
State Mutation Complete	719	0	62	62	0	0	64
Event Dispatch Begin	720	0	62	62	1	64	0
State Mutation Complete	720	0	62	62	0	0	64
Event Dispatch Begin	721	0	62	62	8	64	0
State Mutation Complete	721	0	62	62	0	0	64
Atlas Publication Begin	722	68	63	63	136	0	0
Atlas Publication Complete	722	68	63	63	0	0	0
Event Dispatch Begin	722	0	62	62	5	64	0
Frame Build Begin	722	68	63	63	1148190720	1141309440	0
Frame Build Complete	722	68	63	63	142	136	0
Glyph Atlas Summary	722	68	63	63	151	0	75264
Layout Cache Summary	722	68	63	63	4	1	6720
Native Event Handler Latency	722	0	0	0	45334	0	0
Native Frame Queue Latency	722	0	0	0	120959	0	0
Native GPU Terminal Observed Latency	722	0	0	0	8530417	0	0
Native Submission Latency	722	0	0	0	110000	0	0
Native Terminal Record Latency	722	0	0	0	8531167	0	0
State Mutation Complete	722	0	63	63	1	1	65
Text Summary	722	68	63	63	3	0	1
Visible Layout Begin	722	68	63	63	0	0	0
Visible Layout Complete	722	68	63	63	5	0	0
Event Dispatch Begin	723	0	63	63	8	65	0
State Mutation Complete	723	0	63	63	0	0	65
Event Dispatch Begin	724	0	63	63	1	65	0
State Mutation Complete	724	0	63	63	0	0	65
Event Dispatch Begin	725	0	63	63	8	65	0
State Mutation Complete	725	0	63	63	0	0	65
Event Dispatch Begin	726	0	63	63	1	65	0
State Mutation Complete	726	0	63	63	0	0	65
Event Dispatch Begin	727	0	63	63	8	65	0
State Mutation Complete	727	0	63	63	0	0	65
Event Dispatch Begin	728	0	63	63	1	65	0
State Mutation Complete	728	0	63	63	0	0	65
Event Dispatch Begin	729	0	63	63	8	65	0
State Mutation Complete	729	0	63	63	0	0	65
Event Dispatch Begin	730	0	63	63	1	65	0
State Mutation Complete	730	0	63	63	0	0	65
Event Dispatch Begin	731	0	63	63	8	65	0
State Mutation Complete	731	0	63	63	0	0	65
Atlas Publication Begin	732	69	64	64	137	0	0
Atlas Publication Complete	732	69	64	64	2	6144	1
Event Dispatch Begin	732	0	63	63	5	65	0
Frame Build Begin	732	69	64	64	1148190720	1141309440	0
Frame Build Complete	732	69	64	64	143	137	0
Glyph Atlas Summary	732	69	64	64	151	1	75264
Layout Cache Summary	732	69	64	64	4	1	6784
State Mutation Complete	732	0	64	64	1	1	66
Text Summary	732	69	64	64	3	1	1
Visible Layout Begin	732	69	64	64	0	0	0
Visible Layout Complete	732	69	64	64	5	0	0
Event Dispatch Begin	733	0	64	64	8	66	0
State Mutation Complete	733	0	64	64	0	0	66
Event Dispatch Begin	734	0	64	64	1	66	0
State Mutation Complete	734	0	64	64	0	0	66
Event Dispatch Begin	735	0	64	64	8	66	0
State Mutation Complete	735	0	64	64	0	0	66
Event Dispatch Begin	736	0	64	64	1	66	0
State Mutation Complete	736	0	64	64	0	0	66
Event Dispatch Begin	737	0	64	64	8	66	0
State Mutation Complete	737	0	64	64	0	0	66
Event Dispatch Begin	738	0	64	64	1	66	0
State Mutation Complete	738	0	64	64	0	0	66
Event Dispatch Begin	739	0	64	64	8	66	0
State Mutation Complete	739	0	64	64	0	0	66
Event Dispatch Begin	740	0	64	64	1	66	0
State Mutation Complete	740	0	64	64	0	0	66
Event Dispatch Begin	741	0	64	64	8	66	0
State Mutation Complete	741	0	64	64	0	0	66
Atlas Publication Begin	742	70	65	65	138	0	0
Atlas Publication Complete	742	70	65	65	0	0	0
Event Dispatch Begin	742	0	64	64	5	66	0
Frame Build Begin	742	70	65	65	1148190720	1141309440	0
Frame Build Complete	742	70	65	65	144	138	0
Glyph Atlas Summary	742	70	65	65	153	0	75264
Layout Cache Summary	742	70	65	65	4	1	6848
State Mutation Complete	742	0	65	65	1	1	67
Text Summary	742	70	65	65	3	0	1
Visible Layout Begin	742	70	65	65	0	0	0
Visible Layout Complete	742	70	65	65	5	0	0
Event Dispatch Begin	743	0	65	65	8	67	0
State Mutation Complete	743	0	65	65	0	0	67
Event Dispatch Begin	744	0	65	65	1	67	0
State Mutation Complete	744	0	65	65	0	0	67
Event Dispatch Begin	745	0	65	65	8	67	0
State Mutation Complete	745	0	65	65	0	0	67
Event Dispatch Begin	746	0	65	65	1	67	0
State Mutation Complete	746	0	65	65	0	0	67
Event Dispatch Begin	747	0	65	65	8	67	0
State Mutation Complete	747	0	65	65	0	0	67
Event Dispatch Begin	748	0	65	65	1	67	0
State Mutation Complete	748	0	65	65	0	0	67
Event Dispatch Begin	749	0	65	65	8	67	0
State Mutation Complete	749	0	65	65	0	0	67
Event Dispatch Begin	750	0	65	65	1	67	0
State Mutation Complete	750	0	65	65	0	0	67
Event Dispatch Begin	751	0	65	65	8	67	0
State Mutation Complete	751	0	65	65	0	0	67
Atlas Publication Begin	752	71	66	66	139	0	0
Atlas Publication Complete	752	71	66	66	0	0	0
Event Dispatch Begin	752	0	65	65	5	67	0
Frame Build Begin	752	71	66	66	1148190720	1141309440	0
Frame Build Complete	752	71	66	66	145	139	0
Glyph Atlas Summary	752	71	66	66	154	0	75264
Layout Cache Summary	752	71	66	66	4	1	6912
Native Event Handler Latency	752	0	0	0	45042	0	0
Native Frame Queue Latency	752	0	0	0	89584	0	0
Native GPU Terminal Observed Latency	752	0	0	0	8353917	0	0
Native Submission Latency	752	0	0	0	82000	0	0
Native Terminal Record Latency	752	0	0	0	8355083	0	0
State Mutation Complete	752	0	66	66	1	1	68
Text Summary	752	71	66	66	3	0	1
Visible Layout Begin	752	71	66	66	0	0	0
Visible Layout Complete	752	71	66	66	5	0	0
Event Dispatch Begin	753	0	66	66	8	68	0
State Mutation Complete	753	0	66	66	0	0	68
Event Dispatch Begin	754	0	66	66	1	68	0
State Mutation Complete	754	0	66	66	0	0	68
Event Dispatch Begin	755	0	66	66	8	68	0
State Mutation Complete	755	0	66	66	0	0	68
Event Dispatch Begin	756	0	66	66	1	68	0
State Mutation Complete	756	0	66	66	0	0	68
Event Dispatch Begin	757	0	66	66	8	68	0
State Mutation Complete	757	0	66	66	0	0	68
Event Dispatch Begin	758	0	66	66	1	68	0
State Mutation Complete	758	0	66	66	0	0	68
Event Dispatch Begin	759	0	66	66	8	68	0
State Mutation Complete	759	0	66	66	0	0	68
Event Dispatch Begin	760	0	66	66	1	68	0
State Mutation Complete	760	0	66	66	0	0	68
Event Dispatch Begin	761	0	66	66	8	68	0
State Mutation Complete	761	0	66	66	0	0	68
Atlas Publication Begin	762	72	67	67	140	0	0
Atlas Publication Complete	762	72	67	67	0	0	0
Event Dispatch Begin	762	0	66	66	5	68	0
Frame Build Begin	762	72	67	67	1148190720	1141309440	0
Frame Build Complete	762	72	67	67	146	140	0
Glyph Atlas Summary	762	72	67	67	155	0	75264
Layout Cache Summary	762	72	67	67	4	1	6976
State Mutation Complete	762	0	67	67	1	1	69
Text Summary	762	72	67	67	3	0	1
Visible Layout Begin	762	72	67	67	0	0	0
Visible Layout Complete	762	72	67	67	5	0	0
Event Dispatch Begin	763	0	67	67	8	69	0
State Mutation Complete	763	0	67	67	0	0	69
Event Dispatch Begin	764	0	67	67	1	69	0
State Mutation Complete	764	0	67	67	0	0	69
Event Dispatch Begin	765	0	67	67	8	69	0
State Mutation Complete	765	0	67	67	0	0	69
Event Dispatch Begin	766	0	67	67	1	69	0
State Mutation Complete	766	0	67	67	0	0	69
Event Dispatch Begin	767	0	67	67	8	69	0
State Mutation Complete	767	0	67	67	0	0	69
Event Dispatch Begin	768	0	67	67	1	69	0
State Mutation Complete	768	0	67	67	0	0	69
Event Dispatch Begin	769	0	67	67	8	69	0
State Mutation Complete	769	0	67	67	0	0	69
Event Dispatch Begin	770	0	67	67	1	69	0
State Mutation Complete	770	0	67	67	0	0	69
Event Dispatch Begin	771	0	67	67	8	69	0
State Mutation Complete	771	0	67	67	0	0	69
Atlas Publication Begin	772	73	68	68	141	0	0
